DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2000,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,All_Population_Count_2020,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,Aridity_2020,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Day_Land_Surface_Temp_2020,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Diurnal_Temperature_Range_2020,Drought_Episodes,Elevation,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Enhanced_Vegetation_Index_2020,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Frost_Days_2020,Global_Human_Footprint,Growing_Season_Length,Irrigation,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Land_Surface_Temperature_2020,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Maximum_Temperature_2020,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Mean_Temperature_2020,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Minimum_Temperature_2020,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,Night_Land_Surface_Temp_2020,PET_2000,PET_2005,PET_2010,PET_2015,PET_2020,Precipitation_2000,Precipitation_2005,Precipitation_2010,Precipitation_2015,Precipitation_2020,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Rainfall_2020,Temperature_January,Temperature_February,Temperature_March,Temperature_April,Temperature_May,Temperature_June,Temperature_July,Temperature_August,Temperature_September,Temperature_October,Temperature_November,Temperature_December,Travel_Times,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,U5_Population_2020,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Count_2020,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,UN_Population_Density_2020,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015,Wet_Days_2020
BD201800000170,BDGE7SFL,BD,2018,170,BD2017DHS,38626.05078,76717.78125,71259.63281,105673.7734,133911.0156,56.68839264,47.19352341,56.23196411,60.67407608,60.85298538,28.19124985,28.14170456,28.48400116,28.54174995,28.76812744,9.000520706,8.927995682,9.303516388,9.029687881,8.927083015,4,14.57421589,0.312353432,0.296144277,0.259422928,0.253720313,0.270488501,0,0,0,0,0,68.34758759,11,35.55739594,25.07681274,25.21538353,24.70266533,24.91456223,25.18916321,65.45502472,5141.096191,133.9722137,0.375657767,6.590623856,29.78684807,30.52174568,31.20390701,29.82278824,29.96380234,25.25963593,26.03125,26.52630234,25.28463554,25.47682381,20.78632927,21.59375,21.90039063,20.79310036,21.03671837,4.703305721,21.96237373,22.2890625,20.92133331,21.2873745,21.61020088,3.293619871,3.307682276,3.349479198,3.263151169,3.225651026,186.7100372,156.1011658,188.3477783,197.988678,196.2904968,2223.435547,1945.435547,1808.437134,2125.560059,2166.526855,18.25323105,20.9149189,25.44599724,28.1700592,28.52739716,28.58654976,28.3971653,28.53477669,28.35425949,27.25513458,23.62303162,19.50886345,0,4069.584473,7199.444824,6924.147949,8018.606445,9399.548828,56992.27344,68705.88281,80493.17188,94140.72656,109467.1563,2898.379883,3494.083008,4093.533447,4787.588867,5567.024414,7.596913815,7.603020668,7.819960594,7.506353855,7.646054745
BD201800000171,BDGE7SFL,BD,2018,171,BD2017DHS,13379.76953,12695.91309,16259.32715,14616.13086,15401.34863,45.59914398,40.52655411,42.88360214,51.99414825,50.66964722,29.31237411,28.6046524,27.89538193,28.53397369,28.17232513,9.561414719,9.346918106,9.702951431,9.491059303,9.378211975,10,8.640625,0.307081431,0.340826392,0.355976552,0.360700518,0.366790563,0,0,0,0,0,49.04234314,10,36.03416061,25.4625206,25.0165596,24.15756035,24.28250694,24.40331459,121.2786484,1434.017212,467.1522217,0.003224695,2.509914637,30.43632889,31.08489609,31.73546028,30.38823891,30.46536636,25.63181496,26.38433266,26.85698891,25.61354256,25.75147629,20.87491226,21.73797798,22.03250885,20.89717865,21.08715248,0.168809831,21.61266708,21.42846489,20.41973686,20.0310421,20.63430405,3.420963526,3.421831608,3.422265768,3.337543488,3.300998449,155.9930267,138.6750488,146.759079,173.5327301,167.2604218,1820.059204,1697.937744,1456.603882,2040.119263,1920.45459,17.9702282,21.19449997,25.67777061,28.94468307,29.16720963,29.09628677,28.77629089,28.84437943,28.69278717,27.4718399,23.70818901,19.36840439,11.41796875,1720.4104,1503.886963,1684.708008,1406.323608,1366.776733,14581.08398,15420.99805,15849.74707,16262.43555,16589.62695,738.9303589,781.4949341,803.2227783,824.1367188,840.7179565,6.759109974,6.583979607,7.010307789,6.895685673,6.859717846
BD201800000172,BDGE7SFL,BD,2018,172,BD2017DHS,36855.54297,30262.20703,40026.97266,36500.61328,36032.17578,46.96911621,41.43372345,44.43291855,52.86514664,51.97862244,28.96324921,28.75569344,29.10575676,28.68429184,28.34716225,9.423047066,9.235460281,9.596614838,9.368619919,9.259592056,10,10.96972752,0.334305674,0.366467357,0.379356951,0.381262332,0.400779039,0,0,0,0,0,47.75476456,10,37.62625504,25.27231216,25.11974144,25.01823997,24.53031349,24.78768539,204.4978485,2858.058838,518.6408081,0.011743989,2.952437401,30.29553032,30.96028709,31.61727524,30.26163292,30.35269165,25.55816078,26.31822968,26.79032135,25.55043411,25.69891548,20.8724823,21.72482681,22.0206604,20.893013,21.09309959,0.675510764,21.58137512,21.48378754,20.93072319,20.37633324,21.22820663,3.396918535,3.397569418,3.407595634,3.329600811,3.287413359,159.5502625,140.7739563,151.4094238,176.0198364,170.8752136,1869.684448,1744.418091,1479.481201,2004.424072,1920.064453,17.82566261,21.08279419,25.81051445,28.82202911,29.05172157,28.99308586,28.67420769,28.80574608,28.6156292,27.30278206,23.6294651,19.25543785,3.051757813,3935.89209,3584.692139,3395.180908,3511.988037,3197.637939,27192.25195,28758.60547,29558.17969,30327.80273,30937.98047,1378.903198,1458.332031,1498.878052,1537.905151,1568.846924,6.81841135,6.725542068,7.085985184,6.910703182,6.940590382
BD201800000173,BDGE7SFL,BD,2018,173,BD2017DHS,17295.16602,17446.81836,19824.72266,19549.44336,19942.42188,46.36382294,41.85455322,44.75101471,54.06996536,52.37668991,28.69440651,28.53184128,28.09621429,28.47398376,28.59843636,9.325100899,9.096715927,9.459173203,9.234157562,9.139019012,10,6.711914063,0.300533593,0.304643154,0.293122679,0.334968716,0.342509121,0,0,0,0,0,38.11626434,10,56.29840851,25.28765106,25.42658043,24.74630928,24.84589958,24.92024612,111.3862076,1808.159058,347.1254578,0.000315717,3.806550264,30.25447083,30.89827919,31.54545784,30.21383095,30.27531815,25.57123947,26.32158661,26.79139328,25.56669617,25.68094635,20.92936897,21.80156136,22.08628464,20.97967339,21.13629913,0.12574482,21.88089561,22.32131958,21.39640236,21.2178154,21.2420578,3.396600246,3.39872694,3.402821302,3.323640108,3.27508688,157.4793701,142.2521973,152.2797089,179.7091064,171.538208,1955.351807,1650.359619,1509.402344,2191.571045,1964.322998,18.33868027,21.41335487,25.88131142,28.77333069,29.10983849,29.05944252,28.69525337,28.82162476,28.77473831,27.76713562,23.93264389,19.62854767,3.069335938,2090.757324,2066.652588,2046.692139,1880.993408,1769.769409,18002.82422,19039.8418,19569.20508,20078.73828,20482.71289,911.7598267,964.2799683,991.0897827,1016.895325,1037.354736,6.917444706,6.713346004,7.232764721,7.139412403,7.07913208
BD201800000174,BDGE7SFL,BD,2018,174,BD2017DHS,96489.24219,117797.1094,165923.0156,241425.2188,316254.9688,58.7439537,47.77507401,58.14449692,61.91506958,62.28349304,28.12804222,27.87080765,28.10918999,27.92760468,28.12567902,9.04160881,8.962630272,9.343128204,9.079803467,8.971528053,4,13.77636623,0.286981493,0.284327716,0.266873389,0.279507458,0.316974699,0,0,0,0,0,73.67550659,11,36.13095474,25.1797657,25.00871849,24.78868294,24.53341293,24.87441444,207.2519989,415.8567505,244.4523163,0.121075064,6.72809124,29.760952,30.48670387,31.16484451,29.80441284,29.94476318,25.2142067,25.97685242,26.4697628,25.24198532,25.43544579,20.71934319,21.52407455,21.82171631,20.72460938,20.97323608,5.14898634,22.23148727,22.14662933,21.4681778,21.1392231,21.62314987,3.283116341,3.293822289,3.336169004,3.249233246,3.213816643,192.8632507,157.3625946,193.9798737,201.1764984,200.1677246,2265.218506,2003.076904,1789.741577,2085.016113,2158.631592,18.24053574,20.86278725,25.37191391,28.0837059,28.44437218,28.55070496,28.3677063,28.53091049,28.36587715,27.20121193,23.59029388,19.51789093,0.190429688,10193.34668,11743.11426,15099.4541,19523.32617,23684.08594,62667.96484,82200.34375,104782.5156,133339.0938,168699.5313,3188.050781,4181.704102,5330.506348,6783.239746,8582.099609,7.730967522,7.74415493,7.924077988,7.579548359,7.724766731
BD201800000175,BDGE7SFL,BD,2018,175,BD2017DHS,112749.5859,179542.7656,197875.5313,277642.5313,346847.9063,57.6817131,47.34529114,57.34197617,61.35519028,61.45458603,28.77409172,28.29125404,28.75916672,28.687603,28.76782799,9.03316021,8.947265625,9.327648163,9.060937881,8.957638741,4,12.33105469,0.250720263,0.250545651,0.244193241,0.261019081,0.289963365,0,0,0,0,0,78.32183075,11,34.53145599,25.4895668,25.37503433,24.85609627,24.88198853,25.23583412,177.7028961,439.5577087,225.4972992,0.1203347,7.402977467,29.78320313,30.5076828,31.18411636,29.82400322,29.96414948,25.24053955,26.00625038,26.49609375,25.27109337,25.46119881,20.75004387,21.56041718,21.8564682,20.76306534,21.00650978,5.919142723,22.20504189,22.45881653,20.95302391,21.07637405,21.70384026,3.287890673,3.299869776,3.339062452,3.254297018,3.218185902,189.6511841,156.2332916,191.4684448,199.6680145,197.7722778,2287.599365,1963.538452,1818.41626,2164.601318,2216.348145,18.40648651,20.96343803,25.36385536,28.07112503,28.5615139,28.61281013,28.42614937,28.55430603,28.44535446,27.3368721,23.70828438,19.75089836,0.029296875,14554.77734,17898.49805,19428.43555,22452.11133,25975.16406,62688.21484,82226.90625,104816.3828,133382.1719,168754.0469,3188.050537,4181.703613,5330.506348,6783.23877,8582.098633,7.700299263,7.714548111,7.905325413,7.58052063,7.718710899
BD201800000176,BDGE7SFL,BD,2018,176,BD2017DHS,31493.71484,65367.20703,87847.0625,109735.3047,153979.25,58.17153931,47.8603363,57.09713364,61.33093643,62.00121689,28.79225922,28.50896454,28.47951508,29.0322361,28.73940468,8.999711037,8.950130463,9.322063446,9.050405502,8.939583778,4,15.30371189,0.321710795,0.321445256,0.319819331,0.304101527,0.326822698,0,0,0,0,0,66.09771729,11,36.1498642,24.91627502,25.15485382,24.8561306,24.842659,25.1636982,145.6414642,3795.999756,177.1193085,0.239072338,5.376382828,29.7465992,30.49063873,31.17734528,29.78682137,29.92832756,25.21999359,25.98773193,26.49221611,25.23666,25.4379921,20.74689102,21.54051018,21.85528183,20.73641586,20.98874474,5.439416885,21.04028702,21.80073929,21.23274612,20.6530838,21.58799171,3.287977457,3.299146414,3.350289345,3.257797956,3.220992565,191.2667236,157.8982544,191.2919159,199.8038025,199.7054596,2224.651611,1971.227417,1813.531616,1967.266846,2134.398682,17.99899483,20.73405838,25.39421463,28.16913414,28.40466499,28.54768372,28.38385773,28.53437805,28.28452301,27.11344147,23.49781799,19.23197556,0.254882813,3709.294922,6399.963379,7509.095703,8729.831055,11345.81445,34171.14453,42379.31641,51160.50781,61756.93359,74243.11719,1738.920898,2156.623047,2603.485352,3142.722412,3778.126465,7.593745708,7.607858658,7.808707714,7.458159447,7.613956928
BD201800000177,BDGE7SFL,BD,2018,177,BD2017DHS,8820.09668,8853.938477,12888.15625,16075.45703,18323.85547,62.15943146,49.36212158,59.94351196,63.34106064,64.91994476,28.41289711,28.34261131,27.5077076,27.85554123,27.33893013,9.030729294,9.013671875,9.383290291,9.12308979,8.995139122,4,16.72265434,0.367521971,0.339304507,0.361032128,0.360313386,0.401821494,0,0,0,0,0,26.24563217,11,37.28120422,24.58824158,24.79481316,24.27028656,24.21154022,24.11660767,166.8545685,3256.681885,194.6064758,0.294657916,8.379394531,29.66245651,30.41436577,31.10442734,29.7161026,29.85772705,25.12161446,25.87569427,26.39383698,25.12717056,25.34470558,20.63172722,21.40069389,21.721138,20.59301376,20.86258698,0.010314311,20.76358223,21.24701309,21.03286362,20.56753731,20.89428711,3.27096343,3.27426219,3.34149313,3.238237858,3.204210043,203.321228,161.624527,200.300827,205.1134033,208.0171509,2259.583252,2014.729736,1883.104126,2010.525391,2102.685547,17.39939308,20.49744034,25.26926613,28.09705353,28.2180233,28.36545753,28.32333183,28.50818634,28.16986847,26.77129936,23.1871109,18.8827076,19.76660156,988.5440063,890.9641113,1210.306396,1306.173096,1377.479492,18214.4707,23675.75586,29957.52734,37892.97656,47707.66016,928.1155396,1206.394409,1526.481201,1930.830688,2430.936523,7.690793991,7.729062557,7.871566772,7.435937405,7.62241745
BD201800000178,BDGE7SFL,BD,2018,178,BD2017DHS,17289.11523,19159.78906,23083.82617,26299.14453,29829.11719,68.68889618,51.32967377,67.49710083,68.05578613,70.10681152,27.53643036,27.25170326,27.54255104,27.45164871,27.74333572,9.207812309,9.099609375,9.507422447,9.293229103,9.147916794,4,13.13769531,0.365910232,0.337220311,0.375538021,0.369364589,0.382111639,0,0,0,0,0,34,11,44.57483673,24.2670269,24.3595314,24.43640327,24.14468765,24.40160751,185.14888,6567.46875,319.0977478,0.079827435,5.858332634,29.61992264,30.30585861,30.98463631,29.68398476,29.82473946,24.99140739,25.72291565,26.20807266,25.02474022,25.21796989,20.41210938,21.20624924,21.47721291,20.39075661,20.67682266,0.238806307,20.99762535,21.46735764,21.33025551,20.83772659,21.0598793,3.23190093,3.238672018,3.275520802,3.190494776,3.163411617,221.9957123,166.239975,221.0881653,217.1316528,221.7767029,2398.624268,2108.188721,2181.687256,2202.687988,2195.677979,17.78058624,20.57742882,25.04541016,27.56960487,27.86983109,28.28206444,28.1576004,28.41082382,28.10419846,26.71169853,23.18997765,19.02458,10.87988281,2213.963623,2245.886963,2453.883301,2496.764648,2594.996338,19017.32031,21973.9375,24841.23242,28235.66016,32149.07031,969.0245972,1119.678589,1265.781128,1438.743652,1638.150879,8.335845947,8.27281189,8.359153748,7.8984375,8.064517975
BD201800000179,BDGE7SFL,BD,2018,179,BD2017DHS,14259.73535,23152.75195,25138.25391,42073.09766,53922.75781,65.85954285,50.6035881,63.77261734,65.80220795,67.85762787,28.60912132,28.65308952,27.90055275,28.44874954,27.2945385,9.110242844,9.063238144,9.44848156,9.210243225,9.070138931,4,20.23925781,0.362141669,0.362607986,0.361602604,0.363328636,0.35707444,0,0,0,0,0,34,11,36.78423309,24.54601288,24.8565731,24.46689034,24.48937416,23.66340256,181.7355347,784.6092529,392.473877,0.058645107,6.985665798,29.62278748,30.34934807,31.03689384,29.68302917,29.82456589,25.04262161,25.78472328,26.29262161,25.05651093,25.26744843,20.51254463,21.28611183,21.58841133,20.47278786,20.75442696,2.617500305,20.48290443,21.06005669,21.03322983,20.53000069,20.03226471,3.25039053,3.254036427,3.311979294,3.21401906,3.183463573,214.0692291,164.6659393,211.2135925,211.4895325,216.0222778,2464.293213,2108.169434,2069.893799,2171.748047,2248.337402,17.52112198,20.57250595,25.21005249,27.99187851,28.13618469,28.36977386,28.29537582,28.45965385,28.10354996,26.63666534,23.10105324,18.8681221,3.385742188,1674.76355,2308.082275,2518.584229,3402.323975,4038.232666,12584.06348,16506.26953,21040.89258,26775.20508,33875.77344,641.4286499,841.3493652,1072.485962,1364.772461,1726.699097,7.981618404,7.975937366,8.086366653,7.621492863,7.806627274
BD201800000180,BDGE7SFL,BD,2018,180,BD2017DHS,12936.80957,13965.19043,15806.93945,14217.53516,13960.78906,44.60302353,41.53324127,42.96602631,54.4234314,51.30695343,28.6810112,27.77721024,27.92611122,27.84731483,27.87201881,9.241348267,8.92371273,9.282320976,9.095789909,8.997873306,10,4.447265625,0.292966485,0.307387978,0.297801852,0.319949597,0.369550228,0,0,0,0,0,38.76128006,10,40.16900253,25.44940186,25.29342842,25.48988342,25.20318985,25.35429382,130.7316589,1183.182739,99.93768311,0.119355947,2.371854305,30.36700058,30.94631195,31.57164383,30.30309677,30.31303596,25.72500038,26.45285034,26.91235542,25.72381401,25.79263687,21.12565041,22.02259827,22.28932381,21.20730591,21.31516266,0.10846743,22.21779251,22.80964661,23.05365753,22.55906296,22.83657074,3.439713717,3.42714119,3.416102409,3.342679501,3.308318853,153.4216309,142.3402863,146.7763519,181.9200897,169.7397614,1989.500732,1743.299072,1494.016235,2251.014404,1882.599243,18.85117912,21.7952652,26.61450768,29.02983475,29.39823341,29.15451622,28.75505447,28.80178642,28.80044556,27.89393425,24.27194214,20.03838348,10.140625,1743.168335,1700.57959,1776.897827,1412.535889,1281.85022,18889.5918,19201.64648,18968.875,18706.73828,18341.81836,953.989563,969.7494507,957.9936523,944.7548828,926.3251343,7.008217335,6.646925449,7.243696213,7.296429157,7.137948513
BD201800000181,BDGE7SFL,BD,2018,181,BD2017DHS,11094.5293,10868.91895,9255.557617,8255.46875,9506.243164,45.39343643,42.19931793,44.05474854,55.44335556,52.39330673,28.09769058,27.77864647,27.55024338,27.53252792,27.43837166,9.21675396,8.907074928,9.270920753,9.072265625,8.981293678,10,3.505859613,0.261514962,0.31687811,0.289197415,0.292160243,0.313340634,0,0,0,0,0,30.38171387,10,27.10248947,25.30488205,25.24748611,25.30112839,24.92493629,25.13205338,132.169342,629.397583,111.3555145,0.07094755,1.816864729,30.25499153,30.84396744,31.47395897,30.19713593,30.21289063,25.62708282,26.36011314,26.81935883,25.63151169,25.70134544,21.03823853,21.93689156,22.20303917,21.1248703,21.2315979,0.006945659,22.51207542,22.71632576,23.0520134,22.31734276,22.82573318,3.41653657,3.405729294,3.403342009,3.32630229,3.285894156,155.0883331,143.7194519,149.9333801,184.4213562,172.1588593,1984.124146,1726.770752,1503.768677,2333.797607,1931.255493,18.76426506,21.72877502,26.48031616,28.97705841,29.35670662,29.0993576,28.74752617,28.80375481,28.79999924,27.89992714,24.21659088,19.95018578,38.15234375,1434.322266,1323.538086,918.6500244,820.194519,872.8431396,14418.29395,14656.4834,14478.81055,14278.72363,14000.18164,728.3988647,740.4319458,731.4561157,721.3479004,707.2761841,7.065347195,6.758050919,7.3171134,7.345954418,7.218810558
BD201800000182,BDGE7SFL,BD,2018,182,BD2017DHS,6790.760254,6965.545898,7176.442383,7073.556152,8126.025391,78.67332458,53.78730774,76.41067505,72.70475769,74.94046021,24.77651405,24.77218819,24.70361137,25.37586784,25.76312637,9.696397781,9.569271088,9.986154556,9.820833206,9.626085281,4,6.741210938,0.096674807,0.105473861,0.094622739,0.137179524,0.193240002,0,0,0,0,0,40.19416809,11,56.00725174,23.85964012,23.84343719,23.41776085,23.49808502,24.00675201,67.10897064,635.1610718,10.44862556,0.000104832,0.33814019,29.50533867,30.21484375,30.89210129,29.59379387,29.70108604,24.63194466,25.40151978,25.87070465,24.66614532,24.86953163,19.80894279,20.64557266,20.90594673,19.77296066,20.07500076,0.022941107,22.94276428,22.91468811,22.13191032,21.6203022,22.25037575,3.17352438,3.189496517,3.245355844,3.117882013,3.119444609,249.6717072,171.5544281,247.9798279,226.6848602,233.7726135,2867.915283,2361.496582,2750.102539,2510.830322,2497.80249,17.79345703,20.41220665,24.76124001,27.269104,27.67835236,27.73493004,27.40250397,27.86339569,28.00797081,27.14129066,23.62528419,19.45377922,55.22753906,987.9598389,1011.236511,921.7767334,844.506958,899.822937,9383.257813,10082.15234,10528.12207,10975.21973,11375.61328,520.0740356,558.810791,583.5289917,608.3096924,630.5018311,9.208285332,8.876978874,9.08686161,8.525130272,8.468185425
BD201800000183,BDGE7SFL,BD,2018,183,BD2017DHS,31798.81641,36186.86719,34280.00391,43519.53516,46393.60547,70.08543396,50.325737,68.50865173,68.14828491,68.98545074,26.03819466,26.28040504,26.33888817,26.87705421,26.44693184,9.471672058,9.321369171,9.734086037,9.538397789,9.3879776,4,8.441405296,0.209205046,0.236742482,0.248365507,0.268350303,0.281042725,0,0,0,0,0,42.07884216,11,53.56903076,24.17835999,24.54609871,24.26140594,23.89686012,24.36841202,236.647049,5880.889648,432.1493225,0.035234157,9.182863235,29.61575508,30.3067131,30.96893883,29.67871857,29.8104744,24.85724831,25.61293411,26.07751846,24.89361954,25.09140587,20.14408302,20.98534393,21.23485184,20.14032173,20.4224968,0.627931118,22.31852913,22.81179428,22.18392563,20.91666603,22.2898941,3.211169004,3.222005367,3.257682323,3.158955574,3.149508238,225.0561676,162.1497955,223.1794128,215.2774048,217.2702484,2391.818848,1933.172607,2191.969727,2208.285156,2210.085693,17.99012947,20.66172981,25.08808708,27.50683784,27.8386364,28.21765327,28.02683067,28.29968452,28.07094002,27.14938927,23.62257576,19.39923859,9.459960938,5931.964844,5253.177734,5204.905273,5195.458008,5137.01416,54007.625,57978.64453,60487.86328,62997.28125,65232.37109,2750.156738,2952.367432,3080.141113,3207.924561,3321.739014,8.667527199,8.544511795,8.665539742,8.245313644,8.260545731
BD201800000184,BDGE7SFL,BD,2018,184,BD2017DHS,38487.55078,33220.98047,39089.89453,40294.07422,42044.23828,77.70498657,55.03277206,75.93538666,73.17218018,77.30519104,26.93212128,26.87878799,26.76302719,26.59645844,26.73238373,9.313238144,9.210243225,9.629384041,9.448611259,9.247786522,4,11.73632813,0.330961376,0.334225506,0.327110559,0.355310053,0.349332452,0,0,0,0,0,39.50845337,11,57.3899765,24.35676956,24.37560654,24.21199608,23.69307709,24.24111176,258.4360657,2421.051758,251.3446655,0.05006532,4.116644382,29.45447159,30.15546799,30.86397743,29.56132889,29.65750885,24.77500153,25.52009583,26.01879311,24.81822968,25.0052948,20.14123344,20.94522667,21.23459244,20.11271858,20.40972328,0.162443936,21.78141594,21.87242508,21.66096497,20.78969765,21.74983978,3.191927195,3.205121517,3.257335186,3.158854246,3.13055563,248.028656,176.3867188,247.3470154,231.1402435,242.0082092,2881.470947,2339.682129,2633.727539,2554.599854,2496.350586,17.97384262,20.42888641,24.84787941,27.35988998,27.69285583,28.28971863,28.337183,28.59919167,28.28334045,26.98604012,23.35200691,19.35332489,0.404296875,5634.045898,4822.625977,4763.526855,4810.395508,4655.422852,29371.09961,31530.66797,32895.26172,34259.96875,35475.48047,1499.552734,1609.810425,1679.480225,1749.155884,1811.214355,8.802052498,8.566631317,8.703128815,8.113497734,8.275026321
BD201800000185,BDGE7SFL,BD,2018,185,BD2017DHS,33290.69531,28531.96484,35361.23438,35282.74219,34215.85938,76.0207901,54.38297272,74.3637085,72.27287292,76.04922485,27.26922417,27.14823914,27.04888535,27.32960701,26.94204903,9.283029556,9.176909447,9.595703125,9.409722328,9.218967438,4,11.15234375,0.31350702,0.314864248,0.31585452,0.329070836,0.329036713,0,0,0,0,0,51.4711647,11,57.3898201,24.46068192,24.54112625,24.30532074,24.16936684,24.48906708,237.9734192,3310.229736,340.5059509,0.103360109,5.024534225,29.48259544,30.17769051,30.88203239,29.58111954,29.68702316,24.81805611,25.55794334,26.0545578,24.85989571,25.04696274,20.19956589,21.00078201,21.28632736,20.17139816,20.46805573,0.262776792,21.65213966,21.93401527,21.56175613,21.00912857,22.03608513,3.198871613,3.210677147,3.258376837,3.164409876,3.136111259,243.1807404,174.6061707,242.3049927,228.701004,238.4988403,2779.02124,2278.101563,2584.687988,2414.412842,2385.709473,17.97597122,20.47835159,24.88918304,27.3974247,27.74496651,28.29964447,28.34440804,28.59638405,28.29175949,26.92246056,23.30431938,19.29353905,2.09765625,4355.608398,4141.930176,4063.720703,4212.131348,3788.611816,42773.15234,45918.13672,47905.39453,49892.81641,51662.96875,2183.079102,2343.594482,2445.02124,2546.456299,2636.802246,8.705420494,8.502533913,8.623997688,8.060442924,8.233914375
